ind_id,ind_definition,reportyear,race_eth_code,race_eth_name,geotype,geotypevalue,geoname,subregion,county_fips,region_name,region_code,numerator,denominator,ratex1000,LL_95CI,UL_95CI,se,rse,CA_decile,RR_city2state,version,,lat,long
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,36084,Huron,fresno,6019,San Joaquin Valley,10,59,7288,8.095499451,6.029768707,10.1612302,1.053944257,13.0188911,1,1.62,14APR13:11:23:30,,36.747727,-119.772366
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,38226,Kerman,fresno,6019,San Joaquin Valley,10,27,13092,2.062328139,1.284413478,2.840242801,0.396895236,19.24500897,8,0.41,14APR13:11:23:30,,36.747727,-119.772366
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,38562,Kingsburg,fresno,6019,San Joaquin Valley,10,22,11336,1.940719831,1.129744629,2.751695033,0.413762858,21.32007164,8,0.39,14APR13:11:23:30,,36.747727,-119.772366
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,40116,Lanare CDP,fresno,6019,San Joaquin Valley,10,,,,,,,,,,14APR13:11:23:30,,36.747727,-119.772366
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,40746,Laton CDP,fresno,6019,San Joaquin Valley,10,,,,,,,,,,14APR13:11:23:30,,36.747727,-119.772366
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,45232,Malaga CDP,fresno,6019,San Joaquin Valley,10,,,,,,,,,,14APR13:11:23:30,,36.747727,-119.772366
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,46400,Mayfair CDP,fresno,6019,San Joaquin Valley,10,,,,,,,,,,14APR13:11:23:30,,36.747727,-119.772366
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,46828,Mendota,fresno,6019,San Joaquin Valley,10,,,,,,,,,,14APR13:11:23:30,,36.747727,-119.772366
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,47822,Minkler CDP,fresno,6019,San Joaquin Valley,10,,,,,,,,,,14APR13:11:23:30,,36.747727,-119.772366
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,48592,Monmouth CDP,fresno,6019,San Joaquin Valley,10,,,,,,,,,,14APR13:11:23:30,,36.747727,-119.772366
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,53505,Old Fig Garden CDP,fresno,6019,San Joaquin Valley,10,,,,,,,,,,14APR13:11:23:30,,36.747727,-119.772366
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,54008,Orange Cove city,fresno,6019,San Joaquin Valley,10,,,,,,,,,,14APR13:11:23:30,,36.747727,-119.772366
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,55856,Parlier,fresno,6019,San Joaquin Valley,10,132,13443,9.819236778,8.14411325,11.49436031,0.854654861,8.703882798,1,1.96,14APR13:11:23:30,,36.747727,-119.772366
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,59290,Raisin City CDP,fresno,6019,San Joaquin Valley,10,,,,,,,,,,14APR13:11:23:30,,36.747727,-119.772366
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,60242,Reedley,fresno,6019,San Joaquin Valley,10,130,23277,5.584912145,4.624846916,6.544977374,0.489829198,8.770580193,3,1.12,14APR13:11:23:30,,36.747727,-119.772366
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,61096,Riverdale CDP,fresno,6019,San Joaquin Valley,10,,,,,,,,,,14APR13:11:23:30,,36.747727,-119.772366
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,67126,San Joaquin city,fresno,6019,San Joaquin Valley,10,,,,,,,,,,14APR13:11:23:30,,36.747727,-119.772366
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,67056,Sanger,fresno,6019,San Joaquin Valley,10,120,26255,4.570557989,3.752781403,5.388334575,0.417232952,9.128709292,4,0.91,14APR13:11:23:30,,36.747727,-119.772366
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,70882,Selma,fresno,6019,San Joaquin Valley,10,84,23221,3.617415271,2.843818237,4.391012305,0.394692364,10.91089451,5,0.72,14APR13:11:23:30,,36.747727,-119.772366
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,71246,Shaver Lake CDP,fresno,6019,San Joaquin Valley,10,,,,,,,,,,14APR13:11:23:30,,36.747727,-119.772366
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,73794,Squaw Valley CDP,fresno,6019,San Joaquin Valley,10,,,,,,,,,,14APR13:11:23:30,,36.747727,-119.772366
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,75994,Sunnyside CDP,fresno,6019,San Joaquin Valley,10,,,,,,,,,,14APR13:11:23:30,,36.747727,-119.772366
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,77960,Tarpey Village CDP,fresno,6019,San Joaquin Valley,10,,,,,,,,,,14APR13:11:23:30,,36.747727,-119.772366
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,78652,Three Rocks CDP,fresno,6019,San Joaquin Valley,10,,,,,,,,,,14APR13:11:23:30,,36.747727,-119.772366
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,80266,Tranquillity CDP,fresno,6019,San Joaquin Valley,10,,,,,,,,,,14APR13:11:23:30,,36.747727,-119.772366
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,84680,West Park CDP,fresno,6019,San Joaquin Valley,10,,,,,,,,,,14APR13:11:23:30,,36.747727,-119.772366
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,2910,Artois CDP,glenn,6021,Northern Sacramento Valley,7,,,,,,,,,,14APR13:11:23:30,,39.52194,-122.01389
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,22006,Elk Creek CDP,glenn,6021,Northern Sacramento Valley,7,,,,,,,,,,14APR13:11:23:30,,39.52194,-122.01389
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,31890,Hamilton City CDP,glenn,6021,Northern Sacramento Valley,7,,,,,,,,,,14APR13:11:23:30,,39.52194,-122.01389
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,54274,Orland,glenn,6021,Northern Sacramento Valley,7,29,7215,4.019404019,2.556490226,5.482317813,0.746384589,18.56953382,5,0.8,14APR13:11:23:30,,39.52194,-122.01389
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,85684,Willows,glenn,6021,Northern Sacramento Valley,7,25,6298,3.969514132,2.413464592,5.525563671,0.793902826,20,5,0.79,14APR13:11:23:30,,39.52194,-122.01389
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,786,Alderpoint CDP,humboldt,6023,North Coast,5,,,,,,,,,,14APR13:11:23:30,,40.8,-123.8
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,2476,Arcata,humboldt,6023,North Coast,5,43,17073,2.518596615,1.765795144,3.271398085,0.384082383,15.24985703,7,0.5,14APR13:11:23:30,,40.8,-123.8
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,4478,Bayview CDP,humboldt,6023,North Coast,5,,,,,,,,,,14APR13:11:23:30,,40.8,-123.8
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,5262,Benbow CDP,humboldt,6023,North Coast,5,,,,,,,,,,14APR13:11:23:30,,40.8,-123.8
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,6567,Big Lagoon CDP,humboldt,6023,North Coast,5,,,,,,,,,,14APR13:11:23:30,,40.8,-123.8
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,7162,Blue Lake,humboldt,6023,North Coast,5,,,,,,,,,,14APR13:11:23:30,,40.8,-123.8
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,17722,Cutten CDP,humboldt,6023,North Coast,5,,,,,,,,,,14APR13:11:23:30,,40.8,-123.8
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,23042,Eureka,humboldt,6023,North Coast,5,230,25313,9.086240272,7.911947547,10.260533,0.599128941,6.593804734,1,1.82,14APR13:11:23:30,,40.8,-123.8
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,23910,Ferndale,humboldt,6023,North Coast,5,3,1391,2.156721783,0,4.597282231,1.245183902,57.73502692,7,0.43,14APR13:11:23:30,,40.8,-123.8
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,24008,Fieldbrook CDP,humboldt,6023,North Coast,5,,,,,,,,,,14APR13:11:23:30,,40.8,-123.8
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,24022,Fields Landing CDP,humboldt,6023,North Coast,5,,,,,,,,,,14APR13:11:23:30,,40.8,-123.8
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,25296,Fortuna,humboldt,6023,North Coast,5,23,11388,2.019669828,1.194254497,2.845085159,0.421130271,20.85144141,8,0.4,14APR13:11:23:30,,40.8,-123.8
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,28154,Garberville CDP,humboldt,6023,North Coast,5,,,,,,,,,,14APR13:11:23:30,,40.8,-123.8
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,34928,Humboldt Hill CDP,humboldt,6023,North Coast,5,,,,,,,,,,14APR13:11:23:30,,40.8,-123.8
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,36126,Hydesville CDP,humboldt,6023,North Coast,5,,,,,,,,,,14APR13:11:23:30,,40.8,-123.8
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,36420,Indianola CDP,humboldt,6023,North Coast,5,,,,,,,,,,14APR13:11:23:30,,40.8,-123.8
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,42328,Loleta CDP,humboldt,6023,North Coast,5,,,,,,,,,,14APR13:11:23:30,,40.8,-123.8
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,45414,Manila CDP,humboldt,6023,North Coast,5,,,,,,,,,,14APR13:11:23:30,,40.8,-123.8
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,44910,McKinleyville CDP,humboldt,6023,North Coast,5,,,,,,,,,,14APR13:11:23:30,,40.8,-123.8
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,48060,Miranda CDP,humboldt,6023,North Coast,5,,,,,,,,,,14APR13:11:23:30,,40.8,-123.8
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,50146,Myers Flat CDP,humboldt,6023,North Coast,5,,,,,,,,,,14APR13:11:23:30,,40.8,-123.8
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,50188,Myrtletown CDP,humboldt,6023,North Coast,5,,,,,,,,,,14APR13:11:23:30,,40.8,-123.8
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,54218,Orick CDP,humboldt,6023,North Coast,5,,,,,,,,,,14APR13:11:23:30,,40.8,-123.8
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,56854,Phillipsville CDP,humboldt,6023,North Coast,5,,,,,,,,,,14APR13:11:23:30,,40.8,-123.8
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,57204,Pine Hills CDP,humboldt,6023,North Coast,5,,,,,,,,,,14APR13:11:23:30,,40.8,-123.8
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,59906,Redcrest CDP,humboldt,6023,North Coast,5,,,,,,,,,,14APR13:11:23:30,,40.8,-123.8
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,60088,Redway CDP,humboldt,6023,North Coast,5,,,,,,,,,,14APR13:11:23:30,,40.8,-123.8
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,60900,Rio Dell,humboldt,6023,North Coast,5,11,3194,3.44395742,1.408708645,5.479206196,1.038392232,30.15113446,5,0.69,14APR13:11:23:30,,40.8,-123.8
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,64392,Samoa CDP,humboldt,6023,North Coast,5,,,,,,,,,,14APR13:11:23:30,,40.8,-123.8
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,70518,Scotia CDP,humboldt,6023,North Coast,5,,,,,,,,,,14APR13:11:23:30,,40.8,-123.8
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,71372,Shelter Cove CDP,humboldt,6023,North Coast,5,,,,,,,,,,14APR13:11:23:30,,40.8,-123.8
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,80448,Trinidad,humboldt,6023,North Coast,5,2,312,6.41025641,0,15.29441853,4.532735777,70.71067812,2,1.28,14APR13:11:23:30,,40.8,-123.8
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,84004,Weott CDP,humboldt,6023,North Coast,5,,,,,,,,,,14APR13:11:23:30,,40.8,-123.8
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,84385,Westhaven-Moonstone CDP,humboldt,6023,North Coast,5,,,,,,,,,,14APR13:11:23:30,,40.8,-123.8
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,85642,Willow Creek CDP,humboldt,6023,North Coast,5,,,,,,,,,,14APR13:11:23:30,,40.8,-123.8
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,7372,Bombay Beach CDP,imperial,6025,Southern California,14,,,,,,,,,,14APR13:11:23:30,,32.95254,-115.01136
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,8058,Brawley,imperial,6025,Southern California,14,75,22611,3.316969617,2.566268723,4.067670511,0.38301066,11.54700538,6,0.66,14APR13:11:23:30,,32.95254,-115.01136
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,9710,Calexico,imperial,6025,Southern California,14,92,39134,2.350896918,1.870504943,2.831288894,0.245097947,10.4257207,7,0.47,14APR13:11:23:30,,32.95254,-115.01136
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,9878,Calipatria,imperial,6025,Southern California,14,0,7676,0,0,,,,10,0,14APR13:11:23:30,,32.95254,-115.01136
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,19024,Desert Shores CDP,imperial,6025,Southern California,14,,,,,,,,,,14APR13:11:23:30,,32.95254,-115.01136
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,21782,El Centro,imperial,6025,Southern California,14,169,39865,4.239307663,3.600150508,4.878464819,0.32610059,7.692307692,4,0.85,14APR13:11:23:30,,32.95254,-115.01136
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,33084,Heber CDP,imperial,6025,Southern California,14,,,,,,,,,,14APR13:11:23:30,,32.95254,-115.01136
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,34246,Holtville,imperial,6025,Southern California,14,3,5376,0.558035714,0,1.189512571,0.32218207,57.73502692,10,0.11,14APR13:11:23:30,,32.95254,-115.01136
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,36280,Imperial,imperial,6025,Southern California,14,8,13669,0.58526593,0.179697332,0.990834528,0.206922754,35.35533906,10,0.12,14APR13:11:23:30,,32.95254,-115.01136
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,51392,Niland CDP,imperial,6025,Southern California,14,,,,,,,,,,14APR13:11:23:30,,32.95254,-115.01136
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,53378,Ocotillo CDP,imperial,6025,Southern California,14,,,,,,,,,,14APR13:11:23:30,,32.95254,-115.01136
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,55422,Palo Verde CDP,imperial,6025,Southern California,14,,,,,,,,,,14APR13:11:23:30,,32.95254,-115.01136
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,64294,Salton City CDP,imperial,6025,Southern California,14,,,,,,,,,,14APR13:11:23:30,,32.95254,-115.01136
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,64308,Salton Sea Beach CDP,imperial,6025,Southern California,14,,,,,,,,,,14APR13:11:23:30,,32.95254,-115.01136
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,70798,Seeley CDP,imperial,6025,Southern California,14,,,,,,,,,,14APR13:11:23:30,,32.95254,-115.01136
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,84606,Westmorland,imperial,6025,Southern California,14,6,2199,2.72851296,0.545247887,4.911778034,1.113910752,40.82482905,6,0.55,14APR13:11:23:30,,32.95254,-115.01136
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,86020,Winterhaven CDP,imperial,6025,Southern California,14,,,,,,,,,,14APR13:11:23:30,,32.95254,-115.01136
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,6616,Big Pine CDP,inyo,6027,Central/Southeast Sierra,3,,,,,,,,,,14APR13:11:23:30,,36.3092,-117.5496
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,6798,Bishop,inyo,6027,Central/Southeast Sierra,3,27,3444,7.839721254,4.882561339,10.79688117,1.508755059,19.24500897,2,1.57,14APR13:11:23:30,,36.3092,-117.5496
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,11600,Cartago CDP,inyo,6027,Central/Southeast Sierra,3,,,,,,,,,,14APR13:11:23:30,,36.3092,-117.5496
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,18030,Darwin CDP,inyo,6027,Central/Southeast Sierra,3,,,,,,,,,,14APR13:11:23:30,,36.3092,-117.5496
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,19406,Dixon Lane-Meadow Creek CDP,inyo,6027,Central/Southeast Sierra,3,,,,,,,,,,14APR13:11:23:30,,36.3092,-117.5496
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,28021,Furnace Creek CDP,inyo,6027,Central/Southeast Sierra,3,,,,,,,,,,14APR13:11:23:30,,36.3092,-117.5496
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,34405,Homewood Canyon CDP,inyo,6027,Central/Southeast Sierra,3,,,,,,,,,,14APR13:11:23:30,,36.3092,-117.5496
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,36350,Independence CDP,inyo,6027,Central/Southeast Sierra,3,,,,,,,,,,14APR13:11:23:30,,36.3092,-117.5496
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,37918,Keeler CDP,inyo,6027,Central/Southeast Sierra,3,,,,,,,,,,14APR13:11:23:30,,36.3092,-117.5496
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,42580,Lone Pine CDP,inyo,6027,Central/Southeast Sierra,3,,,,,,,,,,14APR13:11:23:30,,36.3092,-117.5496
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,47013,Mesa CDP,inyo,6027,Central/Southeast Sierra,3,,,,,,,,,,14APR13:11:23:30,,36.3092,-117.5496
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,53490,Olancha CDP,inyo,6027,Central/Southeast Sierra,3,,,,,,,,,,14APR13:11:23:30,,36.3092,-117.5496
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,56294,Pearsonville CDP,inyo,6027,Central/Southeast Sierra,3,,,,,,,,,,14APR13:11:23:30,,36.3092,-117.5496
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,63148,Round Valley CDP,inyo,6027,Central/Southeast Sierra,3,,,,,,,,,,14APR13:11:23:30,,36.3092,-117.5496
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,71680,Shoshone CDP,inyo,6027,Central/Southeast Sierra,3,,,,,,,,,,14APR13:11:23:30,,36.3092,-117.5496
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,78050,Tecopa CDP,inyo,6027,Central/Southeast Sierra,3,,,,,,,,,,14APR13:11:23:30,,36.3092,-117.5496
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,80515,Trona CDP,inyo,6027,Central/Southeast Sierra,3,,,,,,,,,,14APR13:11:23:30,,36.3092,-117.5496
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,81925,Valley Wells CDP,inyo,6027,Central/Southeast Sierra,3,,,,,,,,,,14APR13:11:23:30,,36.3092,-117.5496
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,84120,West Bishop CDP,inyo,6027,Central/Southeast Sierra,3,,,,,,,,,,14APR13:11:23:30,,36.3092,-117.5496
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,85551,Wilkerson CDP,inyo,6027,Central/Southeast Sierra,3,,,,,,,,,,14APR13:11:23:30,,36.3092,-117.5496
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,2924,Arvin,kern,6029,San Joaquin Valley,10,124,15219,8.147710099,6.713605605,9.581814594,0.731685967,8.980265101,1,1.63,14APR13:11:23:30,,35.4937,-118.8597
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,3526,Bakersfield,kern,6029,San Joaquin Valley,10,2077,326046,6.370266772,6.096301546,6.644231999,0.139778177,2.194227995,2,1.27,14APR13:11:23:30,,35.4937,-118.8597
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,4734,Bear Valley Springs CDP,kern,6029,San Joaquin Valley,10,,,,,,,,,,14APR13:11:23:30,,35.4937,-118.8597
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,7274,Bodfish CDP,kern,6029,San Joaquin Valley,10,,,,,,,,,,14APR13:11:23:30,,35.4937,-118.8597
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,7568,Boron CDP,kern,6029,San Joaquin Valley,10,,,,,,,,,,14APR13:11:23:30,,35.4937,-118.8597
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,9332,Buttonwillow CDP,kern,6029,San Joaquin Valley,10,,,,,,,,,,14APR13:11:23:30,,35.4937,-118.8597
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,9780,California City,kern,6029,San Joaquin Valley,10,75,14652,5.118755119,3.960271778,6.27723846,0.591062929,11.54700538,3,1.02,14APR13:11:23:30,,35.4937,-118.8597
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,12860,Cherokee Strip CDP,kern,6029,San Joaquin Valley,10,,,,,,,,,,14APR13:11:23:30,,35.4937,-118.8597
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,13157,China Lake Acres CDP,kern,6029,San Joaquin Valley,10,,,,,,,,,,14APR13:11:23:30,,35.4937,-118.8597
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,18394,Delano,kern,6029,San Joaquin Valley,10,247,54273,4.551065908,3.983494225,5.11863759,0.289577389,6.36284763,4,0.91,14APR13:11:23:30,,35.4937,-118.8597
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,18926,Derby Acres CDP,kern,6029,San Joaquin Valley,10,,,,,,,,,,14APR13:11:23:30,,35.4937,-118.8597
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,20284,Dustin Acres CDP,kern,6029,San Joaquin Valley,10,,,,,,,,,,14APR13:11:23:30,,35.4937,-118.8597
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,21558,Edmundson Acres CDP,kern,6029,San Joaquin Valley,10,,,,,,,,,,14APR13:11:23:30,,35.4937,-118.8597
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,21600,Edwards AFB CDP,kern,6029,San Joaquin Valley,10,,,,,,,,,,14APR13:11:23:30,,35.4937,-118.8597
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,23812,Fellows CDP,kern,6029,San Joaquin Valley,10,,,,,,,,,,14APR13:11:23:30,,35.4937,-118.8597
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,24764,Ford City CDP,kern,6029,San Joaquin Valley,10,,,,,,,,,,14APR13:11:23:30,,35.4937,-118.8597
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,25534,Frazier Park CDP,kern,6029,San Joaquin Valley,10,,,,,,,,,,14APR13:11:23:30,,35.4937,-118.8597
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,27190,Fuller Acres CDP,kern,6029,San Joaquin Valley,10,,,,,,,,,,14APR13:11:23:30,,35.4937,-118.8597
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,30282,Golden Hills CDP,kern,6029,San Joaquin Valley,10,,,,,,,,,,14APR13:11:23:30,,35.4937,-118.8597
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,30938,Greenacres CDP,kern,6029,San Joaquin Valley,10,,,,,,,,,,14APR13:11:23:30,,35.4937,-118.8597
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,30987,Greenfield CDP,kern,6029,San Joaquin Valley,10,,,,,,,,,,14APR13:11:23:30,,35.4937,-118.8597
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,36658,Inyokern CDP,kern,6029,San Joaquin Valley,10,,,,,,,,,,14APR13:11:23:30,,35.4937,-118.8597
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,37400,Johannesburg CDP,kern,6029,San Joaquin Valley,10,,,,,,,,,,14APR13:11:23:30,,35.4937,-118.8597
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,37946,Keene CDP,kern,6029,San Joaquin Valley,10,,,,,,,,,,14APR13:11:23:30,,35.4937,-118.8597
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,38310,Kernville CDP,kern,6029,San Joaquin Valley,10,,,,,,,,,,14APR13:11:23:30,,35.4937,-118.8597
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,39570,Lake Isabella CDP,kern,6029,San Joaquin Valley,10,,,,,,,,,,14APR13:11:23:30,,35.4937,-118.8597
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,39696,Lake of the Woods CDP,kern,6029,San Joaquin Valley,10,,,,,,,,,,14APR13:11:23:30,,35.4937,-118.8597
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,40088,Lamont CDP,kern,6029,San Joaquin Valley,10,,,,,,,,,,14APR13:11:23:30,,35.4937,-118.8597
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,40956,Lebec CDP,kern,6029,San Joaquin Valley,10,,,,,,,,,,14APR13:11:23:30,,35.4937,-118.8597
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,44280,Lost Hills CDP,kern,6029,San Joaquin Valley,10,,,,,,,,,,14APR13:11:23:30,,35.4937,-118.8597
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,45736,Maricopa city,kern,6029,San Joaquin Valley,10,,,,,,,,,,14APR13:11:23:30,,35.4937,-118.8597
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,44826,McFarland,kern,6029,San Joaquin Valley,10,,,,,,,,,,14APR13:11:23:30,,35.4937,-118.8597
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,44924,McKittrick CDP,kern,6029,San Joaquin Valley,10,,,,,,,,,,14APR13:11:23:30,,35.4937,-118.8597
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,47164,Mettler CDP,kern,6029,San Joaquin Valley,10,,,,,,,,,,14APR13:11:23:30,,35.4937,-118.8597
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,47192,Mexican Colony CDP,kern,6029,San Joaquin Valley,10,,,,,,,,,,14APR13:11:23:30,,35.4937,-118.8597
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,48452,Mojave CDP,kern,6029,San Joaquin Valley,10,,,,,,,,,,14APR13:11:23:30,,35.4937,-118.8597
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,49600,Mountain Mesa CDP,kern,6029,San Joaquin Valley,10,,,,,,,,,,14APR13:11:23:30,,35.4937,-118.8597
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,51812,North Edwards CDP,kern,6029,San Joaquin Valley,10,,,,,,,,,,14APR13:11:23:30,,35.4937,-118.8597
752,Number of Violent Crimes per 1000 Population,2008,9,Total,PL,53448,Oildale CDP,kern,6029,San Joaquin Valley,10,,,,,,,,,,14APR13:11:23:30,,35.4937,-118.8597
